PanelID,Name,Version,Genes,GeneCount,DateOfCheck
466,Hereditary ataxia with onset in adulthood,8.12,AAAS;AARS;ABCB7;ABHD12;ADCY5;ADGRG1;ADPRHL2;AFG3L2;ALAS2;AMPD2;ANO10;AP1S2;APTX;ARMC9;ARSA;ATCAY;ATM;ATN1;ATP1A2;ATP1A3;ATP2B3;ATP7B;ATP8A2;ATXN1;ATXN10;ATXN2;ATXN3;ATXN7;ATXN8;AUH;B3GALNT2;B4GAT1;BEAN1;BRF1;CA8;CACNA1A;CACNA1G;CACNB4;CAMTA1;CAPN1;CASK;CCDC88C;CDK5;CHMP1A;CHP1;CLCN2;CLN6;CLP1;COA7;COASY;COG5;COQ4;COQ8A;COX20;CP;CSTB;CWF19L1;CYP27A1;CYP2U1;DAB1;DARS2;DCC;DDHD2;DMXL2;DNAJC19;DNAJC5;DNMT1;DYNC1H1;EBF3;EEF2;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;ELOVL4;ELOVL5;EPM2A;ERCC4;EXOSC3;EXOSC8;EXOSC9;FAT2;FGF14;FLVCR1;FMR1;FOLR1;FRMD4A;FXN;GALC;GBA2;GDAP2;GFAP;GJC2;GLI3;GLRA1;GLRB;GOSR2;GPAA1;GRID2,100,2025-11-20
1221,Hereditary diffuse gastric cancer,2.2,CDH1;CTNNA1,2,2025-11-20
157,Hereditary Erythrocytosis,2.13,BPGM;EGLN1;EGLN2;EGLN3;EPAS1;EPO;EPOR;HBA1;HBA2;HBB;HIF1A;JAK2;PIEZO1;PKLR;SH2B3;SLC30A10;VHL,17,2025-11-20
123,Hereditary haemorrhagic telangiectasia,3.6,ACVRL1;ATM;ATR;BMPR2;ENG;EPHB4;FOXF1;GDF2;KRIT1;MRE11;PIK3CA;RASA1;SMAD4;SOX18;TEK,15,2025-11-20
1225,Hereditary isolated diabetes insipidus,2.1,AQP1;AQP2;AVP;AVPR2,4,2025-11-20
85,Hereditary neuropathy,1.504,AARS;ABCA1;ABCC9;ABHD12;ACTC1;ACTN2;AGTPBP1;AGXT;AIFM1;ALDH3A2;ANKRD1;AP1S1;APOA1;APTX;ARHGAP19;ARHGEF10;ARL6IP1;ARSA;ATL1;ATL3;ATM;ATP1A1;ATP7A;B4GALNT1;BAG3;BCKDHB;BICD2;BRAF;BSCL2;C12orf65;C19orf12;C1orf194;C1orf94;CACNB4;CASQ2;CAV3;CCT5;CD59;CHCHD10;CLTCL1;CNTNAP1;COA7;COQ8A;COX6A1;CPOX;CRYAB;CSRP3;CTDP1;CYP27A1;DARS2;DCAF8;DCTN1;DEGS1;DES;DGUOK;DHH;DHTKD1;DMD;DNAJB2;DNAJC3;DNM2;DNMT1;DRP2;DSC2;DSG2;DSP;DST;DSTYK;DTNA;DYNC1H1;EGR2;ELP1;EMD;ERBB3;ERCC6;ERCC8;ETFDH;FA2H;FAH;FAM126A;FBLN5;FBXO38;FGD4;FGF14;FIG4;FKTN;FLVCR1;FXN;GAA;GALC;GAN;GARS;GATAD1;GBA2;GDAP1;GJB1;GJC2;GLA;GLE1;GNB4,100,2025-11-20
846,Hereditary neuropathy or pain disorder,7.29,AAAS;AARS;ABCA1;ABCC9;ABCD1;ABHD12;ACOX1;ACTC1;ACTN2;ADA2;ADCY6;ADGRG6;ADPRHL2;AFG3L2;AGTPBP1;AGXT;AIFM1;ALDH18A1;ALDH3A2;AMACR;AMPD2;ANKRD1;AP1S1;AP5Z1;APOA1;APTX;ARHGAP19;ARHGEF10;ARL6IP1;ARSA;ASAH1;ATAD3A;ATL1;ATL3;ATM;ATP13A2;ATP1A1;ATP7A;B4GALNT1;BAG3;BCKDHB;BICD2;BRAF;BSCL2;C12orf65;C19orf12;C1orf194;C1orf94;CACNB4;CADM3;CAPN1;CASQ2;CAV3;CCT5;CD59;CHCHD10;CLP1;CLTCL1;CNTNAP1;COA7;COQ7;COQ8A;COX18;COX20;COX6A1;CPOX;CRYAB;CSRP3;CTDP1;CYP27A1;CYP2U1;DARS2;DCAF8;DCTN1;DEGS1;DES;DGUOK;DHH;DHTKD1;DHX9;DLD;DMD;DMXL2;DNAJB2;DNAJC3;DNM2;DNMT1;DRP2;DSC2;DSG2;DSP;DST;DSTYK;DTNA;DYNC1H1;EGR2;ELP1;EMD;EMILIN1;ERBB3,100,2025-11-20
165,Hereditary spastic paraplegia,1.315,ABCD1;ABHD16A;ADAR;AFG3L2;AIMP1;ALDH18A1;ALS2;AMPD2;AP4B1;AP4E1;AP4M1;AP4S1;AP5Z1;ARG1;ARL6IP1;ARSI;ATL1;ATP13A2;B4GALNT1;BSCL2;C12orf65;C19orf12;CAPN1;CCT5;CDK16;CYP27A1;CYP2U1;CYP7B1;DARS;DDHD1;DDHD2;DSTYK;EIF2B5;ENTPD1;ERLIN1;ERLIN2;FA2H;FARS2;GAD1;GBA2;GCH1;GJC2;HACE1;HIKESHI;HSPD1;IBA57;KDM5C;KIDINS220;KIF1A;KIF1C;KIF5A;KLC4;L1CAM;LYST;MAG;MARS;MARS2;MTPAP;NIPA1;NKX6-2;NT5C2;OPA3;PCDH12;PCYT2;PGAP1;PLP1;PNPLA6;POLR3A;POLR3K;PSEN1;RAB3GAP2;REEP1;REEP2;RNASEH2B;RTN2;SACS;SARS2;SERAC1;SLC16A2;SLC1A4;SLC25A46;SLC2A1;SLC33A1;SPART;SPAST;SPG11;SPG14;SPG16;SPG19;SPG21;SPG23;SPG24;SPG25;SPG27;SPG29;SPG32;SPG34;SPG36;SPG37;SPG38,100,2025-11-20
502,Hereditary systemic amyloidosis,1.25,APOA1;APOA2;APOC2;APOC3;B2M;CST3;FGA;GSN;LYZ;NLRP3;TTR,11,2025-11-20
1346,Hirschsprung disease,1.1,RET,1,2025-11-20
78,Holoprosencephaly - NOT chromosomal,5.6,CDON;CNOT1;DHCR7;DISP1;DLL1;FGF8;FGFR1;FOXH1;GCM2;GLI2;HS2ST1;KMT2D;NODAL;PLCH1;PPP1R12A;PTCH1;RAD21;SHH;SIX3;SMAD2;SMC1A;STAG2;SUFU;TGIF1;ZIC2,25,2025-11-20
310,Hydroa vacciniforme,1.2,ERCC6;ERCC8;UVSSA,3,2025-11-20
179,Hydrocephalus,5.3,AKT3;AP1S2;ARSB;ARX;ASXL2;B3GALNT2;B3GLCT;B3GNT2;B4GAT1;BUB1B;CC2D2A;CCDC88C;CCND2;CENPF;CEP83;CLIC2;COL4A1;CRB2;DAG1;DENND5A;DHCR24;EBP;EEF2;EML1;ERF;FAM20C;FANCB;FGFR1;FGFR2;FGFR3;FKRP;FKTN;FLNA;FLVCR2;FMR1;GFAP;GLI3;GMPPB;GPSM2;GUSB;HDAC6;HYLS1;ICK;IDS;ISLR2;ISPD;KIAA0586;KIAA1109;KIDINS220;KIF26A;KIF7;L1CAM;LAMB1;LARGE1;MAN2B1;MMACHC;MPDZ;MTM1;MYMK;NANS;NF1;NMNAT2;NOTCH2;NRAS;NSD1;OFD1;OSTM1;P4HB;PIK3CA;PIK3R2;PLG;POMGNT1;POMGNT2;POMK;POMT1;POMT2;PPP2R5D;PTCH1;PTCH2;PTEN;RNASEH2A;RNF125;RPS6KA3;SEC24D;SKI;SMARCC1;SNX10;STRADA;SUFU;SUMF1;TBC1D32;TBC1D7;TBX15;TCF12;TCIRG1;TMEM216;TMEM5;TNFRSF11A;TRIM71;TTR,100,2025-11-20
267,Hyperammonaemia,1.21,ACAD9;ACADL;ACADM;ACADS;ACADVL;ACSF3;AGA;AGL;ALDH18A1;ARG1;ARSA;ARSB;ASL;ASS1;ATPAF2;AUH;BCKDHA;BCKDHB;CA5A;CD320;CLN3;CLN5;CLN6;CLN8;CPS1;CPT1A;CPT2;CYP27A1;DBT;DLD;ENO3;ETFA;ETFB;ETFDH;G6PC;GAA;GALC;GALNS;GBA;GBE1;GLA;GLB1;GLUD1;GM2A;GNPTAB;GYS1;GYS2;HADHA;HADHB;HGSNAT;HLCS;HMGCL;HMGCS2;HYAL1;IDS;IDUA;IVD;LIPA;LMBRD1;LPIN1;MAN2B1;MANBA;MCCC1;MCCC2;MCEE;MCOLN1;MFSD8;MLYCD;MMAA;MMAB;MMACHC;MTR;MTRR;MUT;NAGA;NAGLU;NAGS;NEU1;NPC1;NPC2;OAT;OPA3;OTC;PC;PCCA;PCCB;PFKM;POLG;PPT1;PYGL;PYGM;SERAC1;SGSH;SLC17A5;SLC22A5;SLC25A13;SLC25A15;SLC25A20;SLC37A4;SLC7A7,100,2025-11-20
236,Hyperthyroidism,3.4,ALB;SECISBP2;SLC16A2;THRA;THRB;TRU-TCA1-1;TSHR;TTR,8,2025-11-20
49,Hypertrophic cardiomyopathy,5.12,ACADVL;ACTA1;ACTC1;ACTN2;AGL;ALPK3;ANKRD1;ATAD3A;ATP5E;BRAF;CACNA1C;CALR3;CASQ2;CAV3;COA5;CRYAB;CSRP3;DES;FHL1;FHOD3;FLNC;FOXRED1;FXN;GAA;GLA;GLB1;GUSB;GYG1;HRAS;JPH2;KCNQ1;KLF10;KLHL24;LAMP2;LDB3;LMNA;LZTR1;MAP2K1;MAP2K2;MRPL3;MT-ND5;MT-TI;MT-TL1;MT-TV;MYBPC3;MYH6;MYH7;MYL2;MYL3;MYLK2;MYO6;MYOM1;MYOZ2;MYPN;NEXN;NRAS;PDLIM3;PLN;PRKAG2;PTPN11;RAF1;RPS6KB1;SCO2;SHOC2;SLC25A3;SLC25A4;SOS1;SVIL;TBX20;TCAP;TMEM70;TNNC1;TNNI3;TNNT2;TPM1;TRIM63;TSFM;TTN;TTR;TULP3;VCL,81,2025-11-20
92,Hypogonadotropic hypogonadism,1.41,ANOS1;CCDC141;CHD7;CLPP;CUL4B;DCAF17;DUSP6;FEZF1;FGF17;FGF8;FGFR1;FLRT3;FSHB;GLI2;GNRH1;GNRHR;HAMP;HESX1;HFE;HFE2;HS6ST1;IL17RD;KISS1;KISS1R;KLB;LHB;LHCGR;LHX3;LHX4;NR0B1;NSMF;PROK2;PROKR2;PROP1;SEMA3A;SEMA3E;SEMA7A;SLC29A3;SLC40A1;SOX10;SOX2;SOX3;SPRY4;TAC3;TACR3;TFR2;WDR11,47,2025-11-20
650,Hypogonadotropic hypogonadism (GMS),4.1,ANOS1;ARHGAP35;CCDC141;CHD7;CLPP;CPE;CUL4B;DCAF17;DUSP6;FEZF1;FGF17;FGF8;FGFR1;FSHB;GLI2;GNRH1;GNRHR;HAMP;HFE;IGSF10;IL17RD;KISS1R;KLB;LEP;LEPR;LHB;LHX4;NDNF;NR0B1;NSMF;PLXNA3;PROK2;PROKR2;PROP1;RNF216;SEMA3F;SLC29A3;SLC40A1;SOX10;SOX11;SOX2;SOX3;SPRY4;TAC3;TACR3;TCF12;TFR2;WDR11,48,2025-11-20
482,Hypophosphataemia or rickets,4.1,ALPL;CLCN5;CYP27B1;CYP2R1;CYP3A4;DMP1;ENPP1;FAH;FAM20C;FGF23;FGFR1;OCRL;PHEX;SGK3;SLC34A1;SLC34A3;SLC9A3R1;VDR,18,2025-11-20
490,Hypotonic infant,44.356,A2ML1;AAAS;AARS;AARS;AARS2;AASS;AASS;ABAT;ABAT;ABCA1;ABCA2;ABCB11;ABCB11;ABCB4;ABCB7;ABCB7;ABCC6;ABCC8;ABCC9;ABCD1;ABCD1;ABCD4;ABCD4;ABCG2;ABCG5;ABCG5;ABCG8;ABHD12;ABHD12;ABHD16A;ABHD5;ABHD5;ABHD5;ABHD5;ABI2;ACACA;ACACA;ACAD8;ACAD9;ACAD9;ACAD9;ACADM;ACADM;ACADM;ACADS;ACADS;ACADSB;ACADSB;ACADVL;ACADVL;ACADVL;ACADVL;ACAN;ACAT1;ACAT1;ACAT2;ACBD6;ACE2;ACER3;ACIN1;ACO2;ACO2;ACOT9;ACOX1;ACOX1;ACOX2;ACOX2;ACP5;ACSF3;ACSF3;ACSL4;ACTA1;ACTA1;ACTA1;ACTA1;ACTA2;ACTB;ACTG1;ACTL6A;ACTL6B;ACTN2;ACTN2;ACVR1;ACY1;ACY1;ADA;ADA;ADAM22;ADAMTS10;ADAR;ADAR;ADARB1;ADAT3;ADCY5;ADD1;ADD3;ADGRG1;ADGRG4;ADGRG6;ADGRL1,100,2025-11-20
555,Ichthyosis and erythrokeratoderma,4.8,AAGAB;ABCA12;ABHD5;ALDH1L2;ALDH3A2;ALOX12B;ALOXE3;AP1B1;AQP5;ASPRV1;CARD14;CAST;CDSN;CERS3;CLDN1;CSTA;CYP4F22;DBR1;DES;DSC2;DSG1;DSG2;DSP;ELOVL1;ELOVL4;ENPP1;FAM83G;FLG;FLG2;GJA1;GJB2;GJB3;GJB4;GJB6;GTF2E2;JUP;KANK2;KDSR;KRT1;KRT10;KRT14;KRT16;KRT17;KRT2;KRT6A;KRT6B;KRT6C;KRT9;LIPH;LIPN;LOR;LSS;MBTPS2;MSMO1;MT-TS1;NIPAL4;PERP;PIGL;PNPLA1;POMP;RHBDF2;RSPO1;SASH1;SDR9C7;SERPINB7;SERPINB8;SLC27A4;SLURP1;SMARCAD1;SNAP29;SPINK5;SREBF1;ST14;STS;SULT2B1;TAT;TGM1;TGM5;TRPV3;VIPAS39,80,2025-11-20
277,Idiopathic ventricular fibrillation,1.2,DPP6;KCNE5;KCNJ8;RYR2;SCN5A,5,2025-11-20
1347,Incontinentia pigmenti,1.2,IKBKG,1,2025-11-20
176,Infantile enterocolitis & monogenic inflammatory bowel disease,1.44,ADA;ADAM17;AICDA;ANO1;BACH2;BTK;CD3G;CD40LG;COL7A1;CTLA4;CYBA;CYBB;DCLRE1C;DKC1;DOCK8;EPCAM;FERMT1;FOXP3;G6PC3;GUCY2C;HPS1;HPS4;HPS6;ICOS;IFIH1;IKBKG;IL10;IL10RA;IL10RB;IL21;IL2RA;IL2RG;ITGB2;LIG4;LRBA;MASP2;MEFV;MVK;NCF1;NCF2;NCF4;NOD2;NPC1;OTULIN;PI4KA;PIK3CD;PIK3R1;PLCG2;PTEN;RAG1;RAG2;RIPK1;RIPK2;RTEL1;SAMD9;SH2D1A;SKIV2L;SLC37A4;STAT1;STAT3;STXBP2;TGFBR1;TGFBR2;TRIM22;TTC37;TTC7A;WAS;XIAP;ZAP70,69,2025-11-20
246,Infantile nystagmus,1.1,CACNA1A;DAGLA;DGUOK;FRMD7;GNAI3;GPR143;LRMDA;LYST;MT-ATP6;MT-CO1;MT-CO3;MT-CYB;MT-ND2;MT-ND6;OCA2;SLC24A5;SLC45A2;TYR;TYRP1,19,2025-11-20
175,Inherited bleeding disorders,1.181,ABCG5;ABCG8;ACTB;ACTN1;ACVRL1;ADAMTS13;ANKRD26;ANO6;AP3B1;AP3D1;APOH;ARPC1B;BLOC1S3;BLOC1S6;CDC42;CHST14;COL1A1;COL2A1;COL5A1;COL5A2;CYCS;DIAPH1;DTNBP1;ENG;ETV6;F10;F11;F12;F13A1;F13B;F2;F5;F7;F8;F9;FERMT3;FGA;FGB;FGG;FLI1;FLNA;FYB1;GATA1;GBA;GFI1B;GGCX;GNE;GP1BA;GP1BB;GP6;GP9;HABP2;HOXA11;HPS1;HPS3;HPS4;HPS5;HPS6;HRG;IFNAR2;IKZF5;ITGA2B;ITGB3;KDSR;KLKB1;KNG1;LAT;LMAN1;LPA;LYST;MCFD2;MECOM;MPIG6B;MPL;MTHFR;MYH9;NBEA;NBEAL2;ORAI1;P2RY12;PIGA;PLA2G4A;PLAT;PLAU;PLG;PROC;PROCR;PROS1;PROZ;PTPN11;PTPRJ;RASGRP2;RBM8A;RNU4ATAC;RUNX1;SERPINA10;SERPINC1;SERPIND1;SERPINE1;SERPINF2,100,2025-11-20
635,Inherited breast cancer and ovarian cancer,2.15,ATM;BARD1;BRCA1;BRCA2;CHEK2;PALB2;RAD51C;RAD51D,8,2025-11-20
503,Inherited MMR deficiency (Lynch syndrome),1.12,EPCAM;MLH1;MSH2;MSH6;PMS2,5,2025-11-20
171,Inherited non-medullary thyroid cancer,1.7,APC;BRAF;BRCA1;BRCA2;DICER1;DIRAS3;FOXE1;GNAS;HABP2;KISS1R;MEN1;MINPP1;MSH2;MSH6;NDUFA13;NKX2-1;PIK3CA;PRKAR1A;PTCSC1;PTCSC3;PTEN;SDHB;SDHD;SEC23B;SLC5A5;SRGAP1;SRRM2;TG;VTRNA2-1;WRN,30,2025-11-20
143,Inherited ovarian cancer (without breast cancer),4.7,AR;ATM;BARD1;BRCA1;BRCA2;BRIP1;CDH1;CHEK2;EPCAM;ESR1;LLGL2;MLH1;MSH2;MSH6;MUTYH;NBN;PALB2;PMS2;PPM1D;PTEN;RAD51C;RAD51D;RAD54L;RRAS2;STK11;TP53;XRCC2,27,2025-11-20
524,Inherited pancreatic cancer,3.1,ATM;BRCA1;BRCA2;CDK4;CDKN2A;MLH1;MSH2;MSH6;PALB2;PMS2;PRSS1;RABL3;STK11,13,2025-11-20
1348,Inherited parathyroid cancer,1.1,CDC73,1,2025-11-20
97,Inherited phaeochromocytoma and paraganglioma,1.11,CDC73;CDKN1B;FH;GDNF;KIF1B;MAX;MDH2;MEN1;NF1;PRKAR1A;PTEN;RET;SDHA;SDHAF2;SDHB;SDHC;SDHD;TMEM127;TP53;VHL,20,2025-11-20
649,Inherited phaeochromocytoma and paraganglioma excluding NF1,3.6,DLST;DNMT3A;EPAS1;FH;MAX;MDH2;MEN1;NF1;PRKAR1A;RET;SDHA;SDHAF2;SDHB;SDHC;SDHD;SLC25A11;TMEM127;VHL,18,2025-11-20
504,Inherited polyposis and early onset colorectal cancer - germline testing,3.8,APC;AXIN2;BMPR1A;EPCAM;GREM1;MBD4;MLH1;MSH2;MSH3;MSH6;MUTYH;NTHL1;PMS2;POLD1;POLE;PTEN;RNF43;SMAD4;STK11,19,2025-11-20
525,Inherited predisposition to acute myeloid leukaemia (AML),3.4,ACD;ANKRD26;CEBPA;CHEK2;DDX41;ETV6;GATA2;MBD4;RTEL1;RUNX1;SAMD9;SAMD9L;SRP72;TERC;TERT;TP53,16,2025-11-20
523,Inherited predisposition to GIST,1.14,KIT;NF1;PDGFRA;SDHA;SDHB;SDHC;SDHD,7,2025-11-20
1223,Inherited prostate cancer,1.4,ATM;BRCA1;BRCA2;CHEK2;MLH1;MSH2;MSH6;PALB2,8,2025-11-20
521,Inherited renal cancer,1.27,BAP1;CDKN2B;ELOC;FH;FLCN;MET;MITF;MLH1;MSH2;MSH6;PMS2;PRDM10;PTEN;SDHB;SDHC;SDHD;TMEM127;VHL,18,2025-11-20
1349,Inherited susceptibility to acute lymphoblastoid leukaemia (ALL),1.1,ETV6;PAX5,2,2025-11-20
42,Inherited white matter disorders,1.185,AARS2;ABCD1;ACBD5;ACOX1;ADAR;ADGRG1;AIMP1;ALDH3A2;ARSA;ARX;ASPA;ATP11A;ATP7A;ATPAF2;BCAP31;BCS1L;BOLA3;CIC;CLCN2;CNTNAP1;COL4A1;COLGALT1;COQ2;COQ8A;COQ9;COX10;COX15;CSF1R;CYP27A1;CYP7B1;D2HGDH;DARS;DARS2;DCX;DGUOK;DPYD;EARS2;EGR2;EIF2AK2;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;ERCC2;ERCC6;ERCC8;ETFDH;FA2H;FAM126A;FLVCR2;FOLR1;FUCA1;GALC;GALNT2;GBE1;GFAP;GFM1;GJA1;GJB1;GJC2;HEPACAM;HEXA;HMBS;HSD17B4;HSPD1;HTRA1;IBA57;IFIH1;ISCA2;JAM3;L2HGDH;LAMB1;LIG3;LMNB1;LYRM7;MAL;MCOLN1;MEF2C;MFF;MLC1;MPLKIP;MPZ;MRPS16;MTFMT;NAXE;NDE1;NDUFA2;NDUFAF1;NDUFAF3;NDUFS1;NDUFS2;NDUFS4;NDUFS7;NDUFS8;NDUFV1;NKX6-2;NOTCH3;NUBPL;OCRL,100,2025-11-20
174,Insulin resistance (including lipodystrophy),1.17,ADRA2A;AGPAT2;AGPS;AKT2;ALMS1;BLM;BSCL2;CAV1;CAVIN1;CIDEC;FGFR3;INSR;LIPE;LMNA;NSMCE2;PCNT;PCYT1A;PIK3R1;PLIN1;POC1A;POLD1;PPARG;PPP1R3A;PSMB8;WRN;ZMPSTE24,26,2025-11-20
285,Intellectual disability,9.186,A2ML1;AAAS;AARS;AASS;ABAT;ABCA2;ABCB11;ABCB7;ABCC6;ABCC8;ABCC9;ABCD1;ABCD4;ABCG5;ABHD12;ABHD16A;ABHD5;ABI2;ACACA;ACAD9;ACADM;ACADS;ACADSB;ACADVL;ACAN;ACAT1;ACBD6;ACE2;ACER3;ACIN1;ACO2;ACOT9;ACOX1;ACOX2;ACP5;ACSF3;ACSL4;ACTA2;ACTB;ACTG1;ACTL6A;ACTL6B;ACVR1;ACY1;ADA;ADAM22;ADAMTS10;ADAR;ADARB1;ADAT3;ADCY5;ADD1;ADD3;ADGRG1;ADGRG4;ADGRG6;ADGRL1;ADGRV1;ADK;ADNP;ADPRHL2;ADRA2B;ADSL;AFF2;AFF3;AFF4;AFG3L2;AFP;AGA;AGAP1;AGK;AGL;AGMO;AGO1;AGO2;AGPAT2;AGPAT3;AGPS;AGT;AGTPBP1;AGTR2;AGXT;AHCY;AHDC1;AHI1;AIFM1;AIMP1;AIMP2;AIPL1;AIRE;AK1;AK2;AKAP17A;AKAP4;AKAP6;AKR1C2;AKR1D1;AKT1;AKT3;ALAD,100,2025-11-20
514,Intestinal failure or congenital diarrhoea,3.6,ADAM17;ADAMTS3;AGR2;ANGPTL3;ANO1;AP1B1;AP1S1;APOB;ARX;CCBE1;CD55;CLMP;CTLA4;DGAT1;EGFR;EPCAM;FAT4;FLNA;FOXP3;GUCY2C;ICOS;IL37;KMT2D;LCT;LRBA;MTTP;MYO5B;NEUROG3;PCSK1;PLVAP;RFX6;SAR1B;SI;SKIV2L;SLC10A2;SLC26A3;SLC39A4;SLC5A1;SLC9A3;SPINT2;STX3;STXBP2;TERT;TMPRSS15;TTC37;TTC7A;WNT2B;XIAP,48,2025-11-20
315,Intracerebral calcification disorders,1.35,ACP5;ADAR;AP1S2;COL4A1;CTC1;CYP2U1;ERCC6;FARSA;FARSB;IFIH1;JAM2;JAM3;KIAA1161;MAT1A;NRROS;OCLN;PCDH12;PDGFB;PDGFRB;RNASEH2A;RNASEH2B;RNASEH2C;RNASET2;SAMHD1;SCN2A;SLC20A2;SNORD118;TINF2;TREM2;TREX1;TYROBP;USP18;XPR1,33,2025-11-20
1350,"IPEX - Immunodysregulation Polyendocrinopathy and Enteropathy, X-Linked",1.1,FOXP3,1,2025-11-20
515,Iron metabolism disorders - NOT common HFE mutations,3.1,ABCB7;ACVR1;ALAS2;ATP7B;BMP6;CDAN1;CP;CYBRD1;FECH;FTH1;FTL;GBA;GLRX5;HAMP;HEPH;HFE;HFE2;SEC23B;SERPINA1;SLC11A2;SLC25A38;SLC40A1;STAB1;STEAP3;TF;TFR2;TMPRSS6,27,2025-11-20
131,IUGR and IGF abnormalities,1.69,ACAN;AMMECR1;ANKRD11;ARCN1;ATRIP;ATRX;BLM;BRAF;BTK;CBL;CCDC8;CDC6;CDKN1C;CDT1;CENPJ;CHD7;CREBBP;CRIPT;CUL7;DHCR7;DNA2;DOK7;EP300;EPHX1;ERCC6;ERCC8;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FGD1;FGF8;FGFR1;GH1;GHR;GHRHR;GHSR;GLI2;GLI3;GPR161;H19;HDAC8;HESX1;HRAS;IFT172;IGF1;IGF1R;IGF2;IGFALS;INSR;KANSL1;KDM6A;KMT2D;KRAS;LHX3;LHX4;LIG1;LIG4;MAP2K1;MAP2K2;MCM5;NBN;NIPBL;NRAS;OBSL1;ORC1;ORC4;ORC6;OTX2;PAPPA2;PCNT;PIK3R1;PITX2;PNPLA6;POU1F1;PROKR2;PROP1;PTPN11;RAD21;RAF1;RAPSN;RBBP8;RIT1;RNPC3;RNU4ATAC;ROR2;RPL10;RPS6KA3;SAMD9;SHOC2;SHOX;SHOX2;SMARCAL1;SMC1A,100,2025-11-20
239,Juvenile dermatomyositis,1.3,RNASEH2A;RNASEH2B;RNASEH2C;SAMHD1;TREX1,5,2025-11-20
173,Kabuki syndrome,1.5,KDM6A;KMT2D;PQBP1;RAP1A;RAP1B,5,2025-11-20
248,Ketotic hypoglycaemia,1.9,ABCC8;ACAT1;AGL;ALDOA;ALDOB;BAAT;BTD;ENO3;EPM2A;FBP1;FBP2;G6PC;GAA;GBE1;GYG1;GYG2;GYS1;GYS2;HLCS;IVD;LAMP2;LDHA;MCEE;MUT;NHLRC1;OXCT1;PC;PCCA;PCCB;PFKL;PFKM;PGAM2;PGK1;PGM1;PHKA2;PHKB;PHKG2;PRKAG2;PYGL;PYGM;SLC16A1;SLC27A5;SLC2A2;SLC37A4;TANGO2,45,2025-11-20
213,Kleine-Levin syndrome,1.7,AKR1C2;CRY1;CSNK1D;DNMT1;EIF3G;EXT1;HCRT;HLA-DQB1;MOG;NTRK2;PER2;SLC6A4;TRPV4,13,2025-11-20
1351,Krabbe disease - GALC deficiency,1.1,GALC,1,2025-11-20
1352,Krabbe disease - Saposin A deficiency,1.1,PSAP,1,2025-11-20
549,Laterality disorders and isomerism,4.6,ACTC1;ACTG2;ACVR2B;AL117258.1;ARL2BP;ARMC4;BRWD1;C11orf70;C1orf127;C21orf59;CCDC103;CCDC114;CCDC151;CCDC32;CCDC39;CCDC40;CCDC65;CCNO;CFAP45;CFAP52;CFAP53;CFC1;CRELD1;DAND5;DAW1;DNAAF1;DNAAF2;DNAAF3;DNAAF4;DNAAF5;DNAH1;DNAH11;DNAH5;DNAH6;DNAH8;DNAH9;DNAI1;DNAI2;DNAJB13;DNAL1;DRC1;FANCB;FOXJ1;GAS8;GDF1;HYDIN;LETM1;LRRC56;LRRC6;LZTFL1;MMP21;MNS1;MYH6;NKX2-5;NME8;NODAL;NPHP4;NSD2;PIH1D3;PKD1L1;RSPH1;RSPH3;RSPH4A;RSPH9;SPAG1;TTC25;ZIC3;ZMYND10,68,2025-11-20
530,Leber hereditary optic neuropathy,2.9,DNAJC30;MT-ND1;MT-ND4;MT-ND6;PRICKLE3,5,2025-11-20
238,Left Ventricular Noncompaction Cardiomyopathy,1.4,ACTC1;CASQ2;CASZ1;DNAJC19;DTNA;LDB3;LMNA;MIB1;MYBPC3;MYH7;MYPN;PRDM16;SDHA;TAZ;TNNI3;TNNT2;TPM1,17,2025-11-20
1222,Li Fraumeni Syndrome,1.3,POT1;TP53,2,2025-11-20
467,Likely inborn error of metabolism,8.83,AARS2;AASS;ABAT;ABCA1;ABCB11;ABCB4;ABCB7;ABCD1;ABCD4;ABCG2;ABCG5;ABCG8;ABHD12;ABHD5;ACACA;ACAD8;ACAD9;ACADM;ACADS;ACADSB;ACADVL;ACAT1;ACAT2;ACO2;ACOX1;ACOX2;ACSF3;ACY1;ADA;ADAR;ADSL;AFG3L2;AGA;AGK;AGL;AGPS;AGXT;AHCY;AIFM1;AKR1D1;ALAD;ALAS2;ALDH18A1;ALDH1B1;ALDH3A2;ALDH4A1;ALDH5A1;ALDH6A1;ALDH7A1;ALDOA;ALDOB;ALG1;ALG10;ALG11;ALG12;ALG13;ALG14;ALG2;ALG3;ALG6;ALG8;ALG9;ALPL;AMACR;AMN;AMPD1;AMT;ANO10;AOX1;APOA1;APOA5;APOB;APOC2;APOE;APOPT1;APRT;APTX;ARG1;ARSA;ARSB;ARSE;ARSG;ARSK;ASAH1;ASL;ASPA;ASS1;ATAD3A;ATAD3B;ATIC;ATP13A2;ATP5A1;ATP5B;ATP5C1;ATP5D;ATP5E;ATP5G1;ATP5G2;ATP5G3;ATP5I,100,2025-11-20
